Wavelengths(nm), Throughput
623.6351324981716,0.7066112506721385
624.4638575435544,0.716200252701428
625.2925825889371,0.7235065223779389
626.1213076343198,0.7307802277268028
626.9500326797025,0.736020981832974
627.7787577250853,0.7442702831426143
628.6074827704679,0.7499292407629661
629.4362078158506,0.7550900003683706
630.2649328612333,0.7590182542738492
631.093657906616,0.7664685367457378
631.9223829519988,0.7724230308383693
632.7511079973815,0.7739619227173858
633.5798330427642,0.7799169092428417
634.408558088147,0.786173943429463
635.2372831335297,0.7876365697258363
636.0660081789124,0.7933312140306331
636.8947332242951,0.7964075020038407
637.7234582696778,0.8005948631022909
638.5521833150606,0.8062597920325263
639.3809083604433,0.8063588432774226
640.209633405826,0.8105104033544448
641.0383584512088,0.8144787457447377
641.8670834965915,0.8197939104673458
642.6958085419742,0.8198621198984378
643.5245335873569,0.8235244634428381
644.3532586327397,0.8271138948429282
645.1819836781224,0.8300349559985726
646.0107087235051,0.8319155642575924
646.8394337688878,0.8331762503231499
647.6681588142706,0.8398063574688002
648.4968838596533,0.8403464102976205
649.325608905036,0.8461822087831368
650.1543339504186,0.8454119047024043
650.9830589958013,0.8468711979892919
651.8117840411841,0.849150489274253
652.6405090865668,0.8533460086833253
653.4692341319495,0.8502647060071862
654.2979591773322,0.8522466506656393
655.126684222715,0.8566854188194437
655.9554092680977,0.8563345233499324
656.7841343134804,0.859199343996817
657.6128593588631,0.8586499574265726
658.4415844042459,0.8603730034680559
659.2703094496286,0.8634426798021827
660.0990344950113,0.864532752091118
660.927759540394,0.86562898115707
661.7564845857768,0.8677942913991815
662.5852096311595,0.867762591184516
663.4139346765422,0.8681769244640796
664.242659721925,0.8720960583170351
665.0713847673077,0.8733397347050534
665.9001098126904,0.872398672085886
666.7288348580731,0.8751308112475713
667.5575599034559,0.8722652250093791
668.3862849488386,0.8781062928440916
669.2150099942213,0.8764811479381461
670.043735039604,0.8771822601261962
670.8724600849868,0.8802803544766695
671.7011851303694,0.8790073625027504
672.5299101757521,0.8815630005859658
673.3586352211348,0.8820921679682602
674.1873602665175,0.8833592444423466
675.0160853119003,0.8838613827512223
675.844810357283,0.88724426837308
676.6735354026657,0.8884378495756632
677.5022604480484,0.8894759511798623
678.3309854934312,0.8898532972271838
679.1597105388139,0.8939538559322971
679.9884355841966,0.8939994088782873
680.8171606295793,0.8962803429466089
681.6458856749621,0.8956970169736984
682.4746107203448,0.9016087189736627
683.3033357657275,0.8998733484316139
684.1320608111103,0.9026601133170474
684.960785856493,0.903640417569474
685.7895109018757,0.9068106259294284
686.6182359472584,0.9075287753170341
687.4469609926412,0.9094007696531419
688.2756860380239,0.9110419248878138
689.1044110834066,0.9132118601202497
689.9331361287893,0.914526675564406
690.761861174172,0.9166533000232118
691.5905862195548,0.918016950365062
692.4193112649375,0.9210941619603064
693.2480363103201,0.9218573274479066
694.0767613557028,0.9239087778279581
694.9054864010856,0.9267249174034423
695.7342114464683,0.9275396788622307
696.562936491851,0.927839669692335
697.3916615372337,0.930551914819374
698.2203865826165,0.9331928787616435
699.0491116279992,0.9344287825908929
699.8778366733819,0.9343428934373852
700.7065617187646,0.9368356266360041
701.5352867641474,0.9369456698555374
702.3640118095301,0.9391285729601665
703.1927368549128,0.9407107904705061
704.0214619002955,0.9406541512863831
704.8501869456783,0.9420791688788258
705.678911991061,0.9456579316976849
706.5076370364437,0.9409995283053924
707.3363620818265,0.945673720468006
708.1650871272092,0.945499449195398
708.9938121725919,0.9480547555839435
709.8225372179746,0.949526051568197
710.6512622633574,0.9487488545806217
711.4799873087401,0.9495938483314591
712.3087123541228,0.9523809529537189
713.1374373995055,0.9523402196529419
713.9661624448881,0.9545910545221186
714.7948874902709,0.9531482102522549
715.6236125356536,0.9581337841672185
716.4523375810363,0.9557648398088802
717.281062626419,0.9598236690488045
718.1097876718018,0.9598161229595694
718.9385127171845,0.9624385306891746
719.7672377625672,0.962519214493193
720.59596280795,0.9649849507291727
721.4246878533327,0.9655089304601014
722.2534128987154,0.9673532290261849
723.0821379440981,0.969251284327893
723.9108629894808,0.9688966752955048
724.7395880348636,0.9705543169896336
725.5683130802463,0.9714750608907392
726.397038125629,0.9736677141797383
727.2257631710117,0.9735195535679982
728.0544882163945,0.9769157830207398
728.8832132617772,0.9757223209162066
729.7119383071599,0.9769002001016256
730.5406633525427,0.9808917381033848
731.3693883979254,0.9804833167504756
732.1981134433081,0.9801169656340729
733.0268384886908,0.9803657236619144
733.8555635340736,0.9832627286497663
734.6842885794563,0.982880204481356
735.5130136248389,0.9830029476160588
736.3417386702216,0.9867944245786587
737.1704637156043,0.9838967012332481
737.9991887609871,0.9862453973088298
738.8279138063698,0.9873364619314311
739.6566388517525,0.9872774524839915
740.4853638971352,0.9871852582893441
741.314088942518,0.988570181746708
742.1428139879007,0.990813271893335
742.9715390332834,0.9906341485024458
743.8002640786661,0.9917999355775667
744.6289891240489,0.9917066944686842
745.4577141694316,0.9940074706516593
746.2864392148143,0.9934520973046085
747.115164260197,0.9955865630085337
747.9438893055798,0.9968054658249393
748.7726143509625,0.9963795177887057
749.6013393963452,0.9971845242888394
750.430064441728,0.9986438995862192
751.2587894871107,0.9989913565838283
752.0875145324934,0.9975750923276097
752.9162395778761,0.9992242928928593
753.7449646232589,0.9986736005461684
754.5736896686416,0.9982066703597838
755.4024147140243,0.9996380152590929
756.231139759407,0.9990164501175208
757.0598648047896,0.9987380025905328
757.8885898501724,1.0
758.7173148955551,0.9973777357645643
759.5460399409378,0.9951337318474525
760.3747649863205,0.9984563287428097
761.2034900317033,0.9961595494726538
762.032215077086,0.9963653708987612
762.8609401224687,0.9953302138385414
763.6896651678514,0.9959068165732272
764.5183902132342,0.9955910901112016
765.3471152586169,0.9963725627254347
766.1758403039996,0.9954368294234424
767.0045653493823,0.9940550201041392
767.8332903947651,0.9937132292216334
768.6620154401478,0.9931907082596666
769.4907404855305,0.9925571824361319
770.3194655309132,0.993371778502594
771.148190576296,0.9923316122677406
771.9769156216787,0.9914922103445555
772.8056406670614,0.9901910612630858
773.6343657124442,0.9895900389093804
774.4630907578269,0.9907581372962871
775.2918158032096,0.9888056532444669
776.1205408485923,0.9890248566476603
776.949265893975,0.9881594395931234
777.7779909393578,0.9859954556644618
778.6067159847404,0.9862168111804084
779.4354410301231,0.9868083545341807
780.2641660755058,0.984168964750724
781.0928911208886,0.9853041396036728
781.9216161662713,0.9829519502525887
782.750341211654,0.9841421093728814
783.5790662570367,0.9814768190829123
784.4077913024195,0.9815946084058574
785.2365163478022,0.9795873029847183
786.0652413931849,0.9811552045900633
786.8939664385676,0.9773772055921228
787.7226914839504,0.9792801574698888
788.5514165293331,0.9768253742822931
789.3801415747158,0.975182186654017
790.2088666200985,0.9742875919786603
791.0375916654813,0.9735336155244121
791.866316710864,0.9724123878263738
792.6950417562467,0.9714701153683896
793.5237668016294,0.9705515029074471
794.3524918470122,0.9690265816414928
795.1812168923949,0.969047884992135
796.0099419377776,0.9650817080836438
796.8386669831604,0.9661381458011561
797.6673920285431,0.9631053711384795
798.4961170739258,0.962763134348052
799.3248421193085,0.9612263797380537
800.1535671646911,0.9599349727517543
800.9822922100739,0.9581159327484131
801.8110172554566,0.957903472629675
802.6397423008393,0.9570329096853194
803.468467346222,0.954224216492159
804.2971923916048,0.9537182120296351
805.1259174369875,0.9521213707913784
805.9546424823702,0.9529983182111825
806.783367527753,0.9492273316098749
807.6120925731357,0.9483885571840709
808.4408176185184,0.9473656412343016
809.2695426639011,0.9470118723431534
810.0982677092838,0.9440651743963987
810.9269927546666,0.9442532758679396
811.7557178000493,0.9436198038177778
812.584442845432,0.9392968314057196
813.4131678908147,0.9390432889274393
814.2418929361975,0.9377812664182786
815.0706179815802,0.9379983482139164
815.8993430269629,0.9346603236669402
816.7280680723456,0.9317683545144968
817.5567931177284,0.931614496983782
818.3855181631111,0.929276784763509
819.2142432084938,0.9284728494634565
820.0429682538766,0.9264229759039232
820.8716932992593,0.9243073081020036
821.7004183446419,0.9231321481900844
822.5291433900246,0.9208774120629082
823.3578684354073,0.9188271070520903
824.1865934807901,0.9169484087026283
825.0153185261728,0.9159591753325362
825.8440435715555,0.9127135181735879
826.6727686169382,0.9120570187139035
827.501493662321,0.9087343387372528
828.3302187077037,0.9071069283219084
829.1589437530864,0.9056361415838542
829.9876687984691,0.9034871718599309
830.8163938438519,0.9004467048171153
831.6451188892346,0.8983026218948267
832.4738439346173,0.8975344175863335
833.30256898,0.8950832536637829
834.1312940253828,0.8921786480975669
834.9600190707655,0.8903121519454815
835.7887441161482,0.8877654652449122
836.617469161531,0.8854554261196943
837.4461942069137,0.8821032630081314
838.2749192522964,0.8810478501787778
839.1036442976791,0.8766317023544982
839.9323693430619,0.8761683880489168
840.7610943884446,0.8747333695658095
841.5898194338273,0.8702165676462841
842.41854447921,0.868929095039307
843.2472695245926,0.8661032295371519
844.0759945699754,0.8640023409736436
844.9047196153581,0.8616292021382854
845.7334446607408,0.8580148267667865
846.5621697061235,0.8568922010308553
847.3908947515063,0.8532101681897405
848.219619796889,0.8507940985536231
849.0483448422717,0.8476462944675299
849.8770698876544,0.8458661981884562
850.7057949330372,0.8430923778463594
851.5345199784199,0.8391725124611893
852.3632450238026,0.8355907123782108
853.1919700691853,0.8306686880293563
854.0206951145681,0.8273779055733911
854.8494201599508,0.8234126488001675
855.6781452053335,0.8206043454872285
856.5068702507162,0.8160811781751673
857.335595296099,0.8122525900979631
858.1643203414817,0.8089556653027421
858.9930453868644,0.8044888931290003
859.8217704322471,0.8000468337636404
860.6504954776299,0.7971508423548388
861.4792205230126,0.7930915513207202
862.3079455683953,0.7887669538781319
863.136670613778,0.7848154980907326
863.9653956591608,0.7805939839202822
864.7941207045434,0.7758642356911454
865.6228457499261,0.7717223958681358
866.4515707953088,0.7672134655841735
867.2802958406916,0.7628827125119653
868.1090208860743,0.7581917270028661
868.937745931457,0.7554247799174807
869.7664709768397,0.7488282989375242
870.5951960222225,0.744930393252328
871.4239210676052,0.743058300804772
872.2526461129879,0.7350537810038777
873.0813711583706,0.7320518254310912
873.9100962037534,0.72832591516584
874.7388212491361,0.7238224506142978
875.5675462945188,0.7200014997323299
876.3962713399015,0.7155324192344992
877.2249963852843,0.7108200687788726
878.053721430667,0.7065922734353302
878.8824464760497,0.701873125134235
879.7111715214324,0.6978703281809363
880.5398965668152,0.6936911902040084
881.3686216121979,0.689599460505816
882.1973466575806,0.684231176841768
883.0260717029633,0.6793710439935683
883.8547967483461,0.6762834385366667
884.6835217937288,0.6708373085093594
885.5122468391115,0.6664259680688207
886.3409718844941,0.662786472904525
887.1696969298769,0.6583433783269094
887.9984219752596,0.6542551028801636
888.8271470206423,0.6491455243873273
889.655872066025,0.6452663175381523
890.4845971114078,0.6395483677943363
891.3133221567905,0.6364456750925412
892.1420472021732,0.631941919106713
892.9707722475559,0.6260441437025824
893.7994972929387,0.622746856365557
894.6282223383214,0.6194133146254064
895.4569473837041,0.6132607720644684
896.2856724290868,0.6081817818620571
897.1143974744696,0.6050474402562871
897.9431225198523,0.6002327787017656
898.771847565235,0.5953793103639577
899.6005726106177,0.59044079539138
900.4292976560005,0.586260116567085
901.2580227013832,0.5821272946991186
902.0867477467659,0.5772652331988338
902.9154727921486,0.5738047352699934
903.7441978375314,0.5687683732818024
904.5729228829141,0.5639657181811472
905.4016479282968,0.5623210194347962
906.2303729736796,0.5555025071919616
907.0590980190622,0.5494816747553711
907.8878230644449,0.5472919762307444
908.7165481098276,0.5421635427896047
909.5452731552103,0.5373220649161033
910.3739982005931,0.5328397552076818
911.2027232459758,0.5285212241059686
912.0314482913585,0.5237280186192725
912.8601733367412,0.518211984267273
913.688898382124,0.5154320299688497
914.5176234275067,0.5096246667927108
915.3463484728894,0.5050940492823798
916.1750735182721,0.5009266889953639
917.0037985636549,0.4958064727507497
917.8325236090376,0.4904696563177062
918.6612486544203,0.486178937461862
919.489973699803,0.4819992085125328
920.3186987451858,0.4770289821772932
921.1474237905685,0.47210147518551343
921.9761488359512,0.4678913387431514
922.804873881334,0.4618652395146755
923.6335989267167,0.4577539317460032
924.4623239720994,0.45383149065498335
925.2910490174821,0.44781430348603657
926.1197740628648,0.44331376694568503
926.9484991082476,0.43976582323766655
927.7772241536303,0.4338396147914748
928.6059491990129,0.42740875656683996
929.4346742443956,0.42426917893683275
930.2633992897784,0.42072125145922334
931.0921243351611,0.4126649124731878
931.9208493805438,0.40918845772086576
932.7495744259265,0.4063681285533955
933.5782994713093,0.3992259713593971
934.407024516692,0.3938276268677838
935.2357495620747,0.39114674169460867
936.0644746074574,0.3858312637714357
936.8931996528402,0.3796308229096541
937.7219246982229,0.3763718349836663
938.5506497436056,0.37240305213902947
939.3793747889883,0.3665935119416194
940.2080998343711,0.3615769578213214
941.0368248797538,0.3584819293889976
941.8655499251365,0.354047827015072
942.6942749705192,0.3475778287111406
943.523000015902,0.34315605468338234
944.3517250612847,0.34035901769375915
945.1804501066674,0.33458941759726596
946.0091751520501,0.3287292798593408
946.8379001974329,0.3262235867524655
947.6666252428156,0.32243490728351937
948.4953502881983,0.3165351334099816
949.324075333581,0.3119135644875073
950.1528003789637,0.30924709741060036
950.9815254243464,0.3043145009062392
951.8102504697291,0.29853808171598367
952.6389755151118,0.29427316500625333
953.4677005604946,0.2911290825117901
954.2964256058773,0.286398634045763
955.12515065126,0.2800718335348025
955.9538756966427,0.27722602388256434
956.7826007420255,0.2737334512712963
957.6113257874082,0.2681123960458103
958.4400508327909,0.26338452003084245
959.2687758781736,0.2609833755160554
960.0975009235564,0.25680585727568184
960.9262259689391,0.2507550345234252
961.7549510143218,0.24690955632787076
962.5836760597045,0.24411540153021208
963.4124011050873,0.239624252794877
964.24112615047,0.2348854264121462
965.0698511958527,0.23120147315234157
965.8985762412354,0.22842648457183995
966.7273012866182,0.22362335063313302
967.5560263320009,0.21877442349365284
968.3847513773836,0.21653776438645686
969.2134764227663,0.21357124334013353
970.0422014681491,0.20826411277001775
970.8709265135318,0.2040449824162971
971.6996515589144,0.20158418638204004
972.5283766042971,0.19846519933184786
973.3571016496799,0.19375127436446526
974.1858266950626,0.18989376476248454
975.0145517404453,0.1873303350599936
975.843276785828,0.18435859321569548
976.6720018312108,0.17952253703320264
977.5007268765935,0.17599785785323624
978.3294519219762,0.17373650886409175
979.1581769673589,0.17085630219658385
979.9869020127417,0.16635781463790275
980.8156270581244,0.1631232757388513
981.6443521035071,0.16067657401787847
982.4730771488898,0.1575669065372961
983.3018021942726,0.1535177507879454
984.1305272396553,0.15010849862221826
984.959252285038,0.14833053120846304
985.7879773304207,0.1450813525975389
986.6167023758035,0.1411085340186404
987.4454274211862,0.1383458321752077
988.2741524665689,0.13616614388632345
989.1028775119516,0.13308641200621238
989.9316025573344,0.12915149382122507
990.7603276027171,0.12695003645777986
991.5890526480998,0.1246425357819239
992.4177776934825,0.12154663516489837
993.2465027388652,0.1183311579359638
994.0752277842479,0.11591169463471913
994.9039528296306,0.11345728173721396
995.7326778750133,0.11069474754356631
996.5614029203961,0.1081372353620886
997.3901279657788,0.10559093587395482
998.2188530111615,0.10335444084330711
999.0475780565442,0.10058999234813644
999.876303101927,0.09821810409441663
1000.7050281473097,0.09570319152627334
1001.5337531926924,0.09345931073245577
1002.3624782380751,0.09101310716537828
1003.1912032834579,0.0888229137004511
1004.0199283288406,0.08671062183861633
1004.8486533742233,0.08430192320758564
1005.677378419606,0.0820934033138323
1006.5061034649888,0.0798590193795852
1007.3348285103715,0.07809400917840856
1008.1635535557542,0.07618902954450457
1008.992278601137,0.07349415233027597
1009.8210036465197,0.07151340317799237
1010.6497286919024,0.06986996204384954
1011.4784537372851,0.06803983974437396
1012.3071787826678,0.06578181750077385
1013.1359038280506,0.06385519228103087
1013.9646288734333,0.062477732203517294
1014.7933539188159,0.06096121983173202
1015.6220789641986,0.058680846140123304
1016.4508040095814,0.05673242540041109
1017.2795290549641,0.05539943273052981
1018.1082541003468,0.05407861868325654
1018.9369791457295,0.05241874940203013
1019.7657041911123,0.05025587946431629
1020.594429236495,0.04878620283846454
1021.4231542818777,0.047711683246905806
1022.2518793272604,0.046168100630183666
1023.0806043726432,0.044582162307555344
1023.9093294180259,0.04289139981213848
1024.7380544634086,0.04178307406196167
1025.5667795087913,0.04065818370735426
1026.395504554174,0.03903775747953343
1027.2242295995568,0.037568228070345155
1028.0529546449395,0.036428028598901624
1028.8816796903222,0.0354527998846126
1029.710404735705,0.03439008683548543
1030.5391297810877,0.03291297823470239
1031.3678548264704,0.031701773163378646
1032.1965798718531,0.030806879033955122
1033.0253049172359,0.029771695584928055
1033.8540299626186,0.028877974747693384
1034.6827550080013,0.027636596915516475
1035.511480053384,0.026801617380675154
1036.3402050987668,0.02595015125183943
1037.1689301441495,0.024973859033314876
1037.9976551895322,0.024033367578923912
1038.826380234915,0.02304874002130841
1039.6551052802977,0.022236982281657817
1040.4838303256804,0.021515877169709232
1041.3125553710631,0.020480741515814898
1042.1412804164459,0.019638836503882873
1042.9700054618286,0.018906197793070376
1043.7987305072113,0.01813695597034355
1044.627455552594,0.017464882228624884
1045.4561805979768,0.016709942864693322
1046.2849056433595,0.01600266042700427
1047.113630688742,0.015542519000587611
1047.9423557341247,0.015128132006323743
1048.7710807795074,0.014529883694413858
1049.5998058248902,0.014069577873117335
1050.4285308702729,0.013688647134454272
1051.2572559156556,0.01344675535906275
1052.0859809610383,0.013122850446803804
1052.914706006421,0.012632477243267725
1053.7434310518038,0.012247945435647084
1054.5721560971865,0.011972058818786891
1055.4008811425692,0.011702073753527446
1056.229606187952,0.011367475291466901
1057.0583312333347,0.010972243602722658
1057.8870562787174,0.010598636467316656
1058.7157813241001,0.01036623200824212
1059.5445063694829,0.010169895825140494
1060.3732314148656,0.009912544175947715
1061.2019564602483,0.009638900204570549
1062.030681505631,0.009243779291592367
1062.8594065510138,0.009078377732178334
1063.6881315963965,0.00885162519969767
1064.5168566417792,0.008647435017748218
1065.345581687162,0.008375988556936309
1066.1743067325447,0.00806656117097009
1067.0030317779274,0.007849752184275484
1067.8317568233101,0.007658698890893618
1068.6604818686928,0.007570160722918643
1069.4892069140756,0.007303005179142284
1070.3179319594583,0.007148042333978726
1071.146657004841,0.006875081251270549
1071.9753820502237,0.006785877947894269
1072.8041070956065,0.00652518091514279
1073.6328321409892,0.006363488041677847
1074.461557186372,0.006129552120273949
1075.2902822317546,0.006066113573620789
1076.1190072771374,0.005876069213270904
1076.94773232252,0.005727460897778605
1077.7764573679028,0.005620198869836914
1078.6051824132855,0.005358428871872784
1079.4339074586683,0.005321970010098128
1080.262632504051,0.005003903987596715
1081.0913575494337,0.004998314279597465
1081.9200825948164,0.004894016006687612
1082.7488076401992,0.004723146702346013
1083.577532685582,0.0046011649270816125
1084.4062577309646,0.00447035681868834
1085.2349827763474,0.004390568755776564
1086.06370782173,0.00427450787559856
1086.8924328671128,0.004083647585467595
1087.7211579124955,0.00400574536671211
1088.5498829578783,0.003910763762813019
1089.378608003261,0.003867725558982681
1090.2073330486435,0.00367332587628768
1091.0360580940262,0.0036401403733345985
1091.864783139409,0.0035234313346542536
1092.6935081847917,0.003429392220375043
1093.5222332301744,0.0033842605436315916
1094.350958275557,0.0032342278139513014
1095.1796833209398,0.0032180456300972982
1096.0084083663226,0.003091045923065224
1096.8371334117053,0.0029849907368144084
1097.665858457088,0.0029605822680137577
1098.4945835024707,0.0028427740795710825
1099.3233085478535,0.0028239254501070806
1100.1520335932362,0.0027474229114906367
1100.980758638619,0.002731755422601231
1101.8094836840016,0.0025578835819848
1102.6382087293844,0.0025271010221027106
1103.466933774767,0.0024560106999026218
1104.2956588201498,0.0024329079173282244
1105.1243838655325,0.0023617252078234805
1105.9531089109153,0.0022644784921274285
1106.781833956298,0.002227767480146433
1107.6105590016807,0.002214771203190599
1108.4392840470634,0.0021669253638600676
1109.2680090924462,0.002103552730224566
1110.096734137829,0.0020246388999387538
1110.9254591832116,0.0019346560558546866
1111.7541842285943,0.001892799149154801
1112.582909273977,0.001915326193491843
1113.4116343193598,0.0018672066940228066
1114.2403593647425,0.0017909995308944358
1115.0690844101252,0.0017377250623576165
1115.897809455508,0.0017057401512056952
1116.7265345008907,0.0016501290498768329
1117.5552595462734,0.0016258502797865068
1118.3839845916561,0.0015951113206490732
1119.2127096370389,0.0015383049238613083
1120.0414346824216,0.0015171414022726295
1120.8701597278043,0.001475435179715798
1121.698884773187,0.0014900310303703668
1122.5276098185698,0.0014213694311697037
1123.3563348639525,0.0013166517739032896
1124.1850599093352,0.0012803469184277686
1125.013784954718,0.0013469699499240734
1125.8425100001007,0.001311157135794626
1126.6712350454834,0.0012381450091036499
1127.4999600908661,0.0011965092034004034
1128.3286851362489,0.001197605839710113
1129.1574101816316,0.0011395261870426902
1129.9861352270143,0.0011159729376036848
1130.814860272397,0.0010936589035908995
1131.6435853177798,0.0010557001334428164
1132.4723103631623,0.0010614532301063057
1133.301035408545,0.0010320748010662136
1134.1297604539277,0.0009979795117491315
1134.9584854993104,0.0009740067755461289
1135.7872105446932,0.0009893808930573431
1136.6159355900759,0.0009455979341006988
1137.4446606354586,0.0009026451639330534
1138.2733856808413,0.0008963948583623633
1139.102110726224,0.000853478470869038
1139.9308357716068,0.0008616648668380148
1140.7595608169895,0.0008328525726249488
1141.5882858623722,0.0007829678076912612
1142.417010907755,0.0007946082668297547
1143.2457359531377,0.0007746716329131792
